Date,Time,Temperature,Humidity,Pressure,Compass,Accelerometer_raw_x,Accelerometer_raw_y,Accelerometer_raw_z,Compass_raw_x,Compass_raw_y,Compass_raw_z,Gyroscope_raw_x,Gyroscope_raw_y,Gyroscope_raw_z,Default
2020-04-12 04:39:07.349914,0,6,2,3,3,5,3,1,5,5,5,1,2,9
2020-04-12 04:39:08.438108,1,1,0,2,8,0,5,5,2,6,5,7,9,1
2020-04-12 04:39:09.522324,8,2,7,2,5,8,9,2,4,8,1,6,7,4
2020-04-12 04:39:10.610848,3,3,6,3,3,0,8,5,4,0,7,0,8,7
2020-04-12 04:39:12.767915,3,8,8,1,4,8,9,8,7,4,6,6,2,6
2020-04-12 04:39:13.855132,1,0,0,1,3,5,6,5,7,7,7,0,0,5
2020-04-12 04:39:25.673336,3,5,7,1,4,5,9,8,0,8,4,1,8,3
2020-04-12 04:39:26.757382,5,5,3,5,5,5,4,5,2,7,4,1,7,3
2020-04-12 04:39:27.841109,5,6,2,2,4,1,8,8,2,7,7,7,9,0
2020-04-12 04:39:29.996104,1,1,0,3,9,5,8,4,7,8,0,2,9,5
2020-04-12 04:39:31.085095,9,1,7,0,3,7,3,3,4,1,6,9,9,1
2020-04-12 04:39:32.169663,5,0,7,8,4,5,3,1,0,6,5,6,2,9
2020-04-12 04:39:33.258111,5,1,8,3,3,1,6,1,9,0,7,7,8,4
2020-04-12 04:39:34.345741,5,2,5,3,6,5,8,0,9,0,1,2,2,4
2020-04-12 04:39:36.503611,0,8,0,0,4,3,6,8,6,0,6,6,8,2
2020-04-12 04:39:37.588033,6,0,5,2,4,4,2,2,5,5,8,9,7,4
2020-04-12 04:39:38.675392,3,6,3,3,3,0,6,1,7,3,3,6,8,0
2020-04-12 04:39:39.760313,8,3,1,3,8,1,1,2,8,0,4,9,8,5
2020-04-12 04:39:40.849301,5,1,1,9,3,5,2,0,4,5,0,9,8,5
2020-04-12 04:39:42.986586,1,0,3,4,3,5,6,0,8,2,5,6,2,6
2020-04-12 04:39:44.074307,0,8,2,2,4,4,2,5,5,0,3,9,7,5
2020-04-12 04:39:45.161918,5,9,8,5,3,3,3,2,2,7,6,9,2,8
2020-04-12 04:39:57.910197,0,9,3,7,3,1,8,7,5,1,3,9,4,4
2020-04-12 04:39:58.997932,6,2,4,6,3,4,1,2,1,1,5,6,2,1
2020-04-12 04:40:01.136516,0,9,5,9,3,8,8,5,3,2,3,1,9,0
2020-04-12 04:40:02.225571,3,0,0,7,3,4,9,9,0,9,1,0,7,4
2020-04-12 04:40:03.320598,3,9,0,8,4,4,6,1,3,5,5,0,8,9
2020-04-12 04:40:04.408164,3,5,1,0,3,4,2,1,6,0,4,9,7,7
2020-04-12 04:40:05.492719,3,6,1,1,3,5,9,0,2,0,6,9,8,6
2020-04-12 04:40:07.642438,6,1,6,4,3,5,8,0,4,5,5,1,7,7
2020-04-12 04:40:08.736095,4,6,2,1,3,5,9,1,0,6,2,9,3,8
2020-04-12 04:40:09.825775,4,2,6,5,3,0,5,7,2,0,6,9,4,0
2020-04-12 04:40:10.910603,5,2,0,8,4,4,6,3,5,8,5,9,4,4
2020-04-12 04:40:12.017554,4,9,3,5,3,4,3,9,3,2,0,7,0,7
2020-04-12 04:40:14.172438,1,8,8,9,3,5,9,7,5,3,6,7,4,0
2020-04-12 04:40:15.267598,8,3,9,2,4,4,8,6,2,5,7,9,2,1
2020-04-12 04:40:16.351065,4,3,5,0,3,5,9,1,9,1,1,9,7,6
2020-04-12 04:40:17.438409,5,5,4,4,4,1,3,5,5,2,3,9,8,6
2020-04-12 04:40:30.679190,4,8,7,9,3,4,8,9,2,7,7,9,2,6
2020-04-12 04:40:32.815852,0,9,1,0,8,5,8,1,1,2,8,1,4,0
2020-04-12 04:40:33.908631,3,8,4,5,3,8,8,0,0,6,1,6,6,6
2020-04-12 04:40:34.997236,3,9,0,5,3,8,5,5,7,9,3,6,2,7
2020-04-12 04:40:36.082143,3,2,1,4,8,3,4,8,1,7,5,6,9,0
2020-04-12 04:40:37.169986,3,3,5,4,3,8,6,7,9,5,7,1,8,5
2020-04-12 04:40:39.308954,3,0,3,8,3,5,9,6,1,3,5,6,0,4
2020-04-12 04:40:40.397855,0,8,1,9,3,4,8,7,0,5,5,9,4,5
2020-04-12 04:40:41.482155,0,2,3,1,4,0,5,9,3,8,5,1,2,6
2020-04-12 04:40:42.568251,6,0,8,9,3,4,8,4,5,9,5,6,0,8
2020-04-12 04:40:43.656834,5,0,3,0,3,8,5,1,5,9,5,9,2,7
2020-04-12 04:40:45.795925,5,6,9,6,4,0,8,5,1,9,3,6,5,6
2020-04-12 04:40:46.883689,3,5,3,2,3,1,8,3,1,8,5,1,2,3
2020-04-12 04:40:47.969154,5,8,0,1,4,8,3,0,6,2,4,0,2,7
2020-04-12 04:40:49.057935,0,2,9,9,5,7,9,4,2,3,5,9,8,6
2020-04-12 04:40:50.142974,0,8,8,5,3,6,6,0,7,3,5,6,2,9
2020-04-12 04:41:04.772200,5,0,6,7,3,4,9,8,7,4,7,1,3,7
2020-04-12 04:41:05.861340,5,0,7,7,8,1,8,3,0,2,0,1,2,0
2020-04-12 04:41:06.945352,1,2,2,7,3,4,8,1,1,5,7,6,9,3
2020-04-12 04:41:08.032630,5,4,3,4,3,6,3,5,4,8,5,9,2,6
2020-04-12 04:41:09.120842,3,3,5,2,4,0,3,5,6,9,6,1,2,0
2020-04-12 04:41:11.277632,3,0,6,9,8,7,9,6,5,8,5,1,8,2
2020-04-12 04:41:12.362155,3,5,2,4,3,4,2,8,3,1,5,8,4,7
2020-04-12 04:41:13.453890,0,8,3,2,3,5,5,3,2,5,7,6,4,0
2020-04-12 04:41:14.537682,4,8,9,6,3,5,6,7,4,9,3,1,3,7
2020-04-12 04:41:15.622625,3,3,3,7,3,4,9,4,6,2,4,9,2,0
2020-04-12 04:41:17.774220,3,8,2,0,4,0,3,6,6,5,6,9,9,8
2020-04-12 04:41:18.858758,0,6,2,1,3,5,8,5,8,0,7,2,2,7
2020-04-12 04:41:19.946448,3,9,8,2,3,7,9,7,8,5,7,6,4,3
2020-04-12 04:41:21.030687,6,3,7,1,5,1,1,5,0,9,7,7,4,9
2020-04-12 04:41:22.118314,5,0,7,9,3,0,9,3,1,8,6,8,5,0
2020-04-12 04:41:24.278086,6,1,3,2,3,1,9,6,2,3,4,6,4,0
2020-04-12 04:41:36.933400,8,7,7,7,3,0,1,4,0,0,8,9,7,4
2020-04-12 04:41:38.021939,5,3,2,3,3,8,2,7,0,6,7,2,8,7
2020-04-12 04:41:39.106824,1,6,0,3,3,5,8,3,3,3,6,9,4,3
2020-04-12 04:41:40.194456,4,9,9,0,3,5,5,0,5,9,6,1,5,3
2020-04-12 04:41:42.342194,3,3,7,8,4,5,3,2,7,7,7,9,8,3
2020-04-12 04:41:43.430368,4,2,8,9,4,2,3,7,9,3,5,0,0,3
2020-04-12 04:41:44.515704,3,7,5,9,3,5,6,4,3,0,6,6,4,7
2020-04-12 04:41:45.602229,8,5,8,5,3,9,6,0,1,3,5,9,2,3
2020-04-12 04:41:46.691925,8,1,2,8,3,4,6,8,2,8,6,0,6,8
2020-04-12 04:41:48.846563,0,1,7,8,3,4,8,8,1,7,4,7,8,9
2020-04-12 04:41:49.934707,8,4,1,1,4,5,6,3,8,8,6,1,7,1
2020-04-12 04:41:51.019974,3,2,3,1,5,5,3,8,5,4,6,2,9,7
2020-04-12 04:41:52.107750,3,9,0,7,3,5,9,7,7,0,3,9,1,2
2020-04-12 04:41:53.192127,8,6,3,3,3,4,9,7,1,7,6,5,7,4
2020-04-12 04:41:55.342144,5,3,4,2,3,1,8,9,2,1,5,7,9,5
2020-04-12 04:41:56.429727,1,0,5,7,3,3,1,2,6,9,2,1,9,0
2020-04-12 04:42:08.290444,3,1,7,5,3,5,9,4,2,7,6,1,2,0
2020-04-12 04:42:09.378304,4,1,2,2,4,8,5,4,0,6,6,0,2,6
2020-04-12 04:42:10.465691,0,0,3,0,3,4,8,3,0,8,4,9,2,9
2020-04-12 04:42:12.623119,5,0,3,0,4,5,1,5,3,7,6,0,2,3
2020-04-12 04:42:13.717948,0,8,9,3,3,8,3,5,0,3,8,1,2,9
2020-04-12 04:42:14.802860,0,6,5,3,4,4,9,2,0,4,8,1,9,0
2020-04-12 04:42:15.891768,4,2,8,4,4,5,8,8,9,9,8,2,0,4
2020-04-12 04:42:16.975705,1,7,4,9,4,5,3,2,2,9,5,9,7,0
2020-04-12 04:42:19.124972,0,8,1,2,3,4,3,7,1,2,4,7,7,4
2020-04-12 04:42:20.213266,5,4,6,2,3,1,2,0,8,3,6,9,9,7
2020-04-12 04:42:21.297159,3,1,9,4,3,5,6,2,3,9,3,2,3,2
2020-04-12 04:42:22.385868,3,3,3,5,3,4,2,0,0,9,4,9,8,6
2020-04-12 04:42:23.471862,5,5,6,0,3,1,8,0,0,6,3,1,2,5
2020-04-12 04:42:25.622433,5,5,0,6,4,4,8,1,2,6,4,1,7,9
2020-04-12 04:42:26.707426,5,7,7,0,3,4,6,2,8,2,6,1,8,3
2020-04-12 04:42:27.796233,3,2,0,2,3,0,5,2,8,6,1,9,7,4
2020-04-12 04:42:39.632123,0,7,0,8,3,0,9,5,6,5,3,1,0,8
2020-04-12 04:42:40.720443,5,5,9,4,5,0,9,6,5,0,5,9,9,6
2020-04-12 04:42:42.880804,8,6,9,9,4,5,6,0,5,5,4,6,2,9
2020-04-12 04:42:43.969590,0,4,1,0,4,5,3,2,5,2,4,7,8,4
2020-04-12 04:42:45.057950,1,0,1,6,3,4,3,3,6,6,6,1,4,6
2020-04-12 04:42:46.142556,4,8,3,9,5,7,9,0,0,0,6,1,4,1
2020-04-12 04:42:47.231332,3,8,9,5,4,5,9,2,3,2,6,9,9,3
2020-04-12 04:42:49.382929,8,1,1,6,3,0,3,5,9,3,5,1,2,1
2020-04-12 04:42:50.467029,3,8,7,2,4,5,6,6,7,5,3,6,7,1
2020-04-12 04:42:51.554867,0,1,5,8,4,4,8,6,4,3,4,0,4,8
2020-04-12 04:42:52.648225,1,4,1,6,4,4,8,8,2,3,5,6,3,2
2020-04-12 04:42:53.736647,1,1,9,5,4,4,8,9,3,4,1,8,8,6
2020-04-12 04:42:55.882233,1,1,7,5,4,5,8,8,6,2,3,6,7,1
2020-04-12 04:42:56.971213,1,5,3,4,3,4,8,7,3,0,3,2,7,3
2020-04-12 04:42:58.064276,5,1,7,7,8,4,5,1,4,3,1,7,8,0
2020-04-12 04:42:59.152527,0,8,0,4,4,4,6,9,7,2,3,9,9,7
2020-04-12 04:43:10.989972,0,3,1,6,3,4,9,4,8,9,3,1,9,6
2020-04-12 04:43:13.152585,5,7,7,0,3,1,3,6,7,0,3,7,8,1
2020-04-12 04:43:14.244785,4,3,3,4,4,5,9,3,6,4,7,9,2,8
2020-04-12 04:43:15.337262,0,4,5,1,3,4,8,9,4,4,7,9,9,2
2020-04-12 04:43:16.431260,0,0,2,5,4,5,2,1,1,2,5,8,7,2
2020-04-12 04:43:17.516456,5,3,3,4,9,5,5,7,5,3,6,1,4,7
2020-04-12 04:43:19.669400,5,1,3,4,4,4,9,1,0,9,8,0,4,4
2020-04-12 04:43:20.755824,8,0,1,5,3,4,8,2,5,7,4,1,8,0
2020-04-12 04:43:21.842490,0,5,9,2,3,0,6,8,3,1,2,1,7,3
2020-04-12 04:43:22.931642,3,8,5,5,3,4,5,1,2,1,4,9,8,2
2020-04-12 04:43:24.021187,0,1,5,8,3,6,3,3,6,7,8,6,2,2
2020-04-12 04:43:26.172993,3,1,1,8,3,4,6,5,6,7,5,1,5,3
2020-04-12 04:43:27.267065,5,2,5,7,3,0,9,9,2,0,8,0,4,4
2020-04-12 04:43:28.352259,4,8,2,3,4,5,6,5,8,4,4,7,7,7
2020-04-12 04:43:29.436868,3,4,6,3,3,8,9,2,0,5,4,1,9,3
2020-04-12 04:43:30.527214,1,4,6,9,3,5,8,3,7,4,6,2,7,8
2020-04-12 04:43:45.356466,1,3,8,5,1,0,6,1,9,6,7,1,9,6
2020-04-12 04:43:46.444138,5,8,4,5,9,5,2,5,0,5,4,7,4,0
2020-04-12 04:43:47.532278,3,4,3,9,3,8,9,9,2,6,4,8,4,1
2020-04-12 04:43:48.622254,8,0,6,9,3,1,8,5,3,0,5,2,4,0
2020-04-12 04:43:49.706223,5,0,7,6,3,0,5,1,3,9,6,1,2,4
2020-04-12 04:43:51.867461,4,5,7,3,3,5,3,6,2,2,1,7,9,9
2020-04-12 04:43:52.955640,5,5,3,4,4,0,5,0,8,4,3,9,7,3
2020-04-12 04:43:54.040867,8,8,8,0,4,5,6,2,9,3,7,9,2,5
2020-04-12 04:43:55.129823,3,3,1,3,4,8,6,9,9,2,5,0,4,0
2020-04-12 04:43:56.218568,3,5,4,7,4,5,3,3,2,5,1,9,8,2
2020-04-12 04:43:58.360410,8,4,1,3,3,4,3,7,4,7,7,1,2,2
2020-04-12 04:43:59.454433,5,2,7,5,3,7,2,0,0,8,4,6,2,7
2020-04-12 04:44:00.543200,5,6,8,6,3,5,8,2,7,3,7,5,4,3
2020-04-12 04:44:01.627971,4,9,1,7,3,1,8,8,8,6,5,6,4,1
2020-04-12 04:44:02.715784,5,3,5,0,3,7,3,4,4,6,3,8,8,4
2020-04-12 04:44:04.867258,8,1,9,7,3,0,3,4,8,5,4,6,8,7
2020-04-12 04:44:18.706360,7,9,4,2,3,5,8,9,9,3,3,6,9,9
2020-04-12 04:44:19.791960,3,1,4,3,3,1,5,7,5,1,7,6,0,8
2020-04-12 04:44:20.880040,4,8,5,1,3,5,9,7,6,6,3,1,9,0
2020-04-12 04:44:21.968286,0,6,7,9,3,5,9,0,5,7,5,2,4,2
2020-04-12 04:44:24.109948,7,2,5,2,3,5,3,1,2,9,7,9,9,7
2020-04-12 04:44:25.195724,4,1,2,2,5,7,8,3,3,9,7,9,1,0
2020-04-12 04:44:26.284690,4,9,4,6,3,1,3,0,5,4,7,7,8,2
2020-04-12 04:44:27.371916,5,4,2,3,9,4,3,0,2,9,1,6,9,4
2020-04-12 04:44:28.460599,8,9,0,3,7,6,9,7,2,4,5,4,4,3
2020-04-12 04:44:30.618861,5,9,2,2,4,5,5,0,9,4,1,3,9,1
2020-04-12 04:44:31.703555,0,5,3,4,3,7,6,6,3,7,5,2,2,9
2020-04-12 04:44:32.791412,3,4,4,9,4,4,3,3,7,6,7,1,2,6
2020-04-12 04:44:33.878791,3,3,5,6,3,1,9,8,6,1,7,2,8,4
2020-04-12 04:44:34.967191,5,8,4,8,3,6,5,8,5,4,0,1,2,6
2020-04-12 04:44:37.109613,3,3,7,0,5,0,8,6,9,2,6,2,9,2
2020-04-12 04:44:38.197344,3,8,9,1,4,1,3,1,0,5,7,9,2,6
2020-04-12 04:44:51.919809,8,2,3,0,4,4,6,0,0,5,7,6,8,4
2020-04-12 04:44:53.007836,0,9,9,0,3,0,9,5,6,9,6,6,4,7
2020-04-12 04:44:54.094051,1,7,0,8,3,4,3,7,8,3,5,9,7,2
2020-04-12 04:44:56.243945,8,3,2,5,5,5,8,6,6,9,3,7,2,1
2020-04-12 04:44:57.327416,3,9,5,7,3,5,6,9,6,9,3,9,2,0
2020-04-12 04:44:58.416761,1,4,1,6,3,4,3,4,7,5,3,9,8,0
2020-04-12 04:44:59.501730,3,7,6,4,3,1,3,5,9,0,6,8,9,1
2020-04-12 04:45:00.588942,4,5,5,9,3,8,6,1,3,4,8,1,7,1
2020-04-12 04:45:02.729130,4,9,7,3,3,4,8,6,7,6,7,7,2,1
2020-04-12 04:45:03.825222,3,4,3,3,4,5,6,7,1,7,3,9,3,6
2020-04-12 04:45:04.912295,3,5,9,5,5,4,3,3,3,4,3,2,2,8
2020-04-12 04:45:06.000266,8,8,0,5,4,5,8,9,6,4,5,1,8,5
2020-04-12 04:45:07.083554,5,7,0,4,3,4,3,9,5,7,5,0,9,0
2020-04-12 04:45:09.233440,0,8,1,4,3,0,8,7,7,7,6,7,4,2
2020-04-12 04:45:10.320428,0,9,8,0,3,1,9,1,5,8,4,6,2,8
2020-04-12 04:45:11.407500,1,6,0,5,3,5,8,0,2,7,1,1,4,2
2020-04-12 04:45:23.232325,0,4,6,7,3,7,5,5,1,0,4,1,3,6
2020-04-12 04:45:24.316665,8,7,8,4,3,0,4,2,6,9,7,9,7,7
2020-04-12 04:45:26.467080,0,7,2,6,3,5,9,7,3,1,4,2,0,6
2020-04-12 04:45:27.553873,8,6,1,6,3,5,2,2,8,0,1,9,6,3
2020-04-12 04:45:28.643034,8,0,1,0,4,0,5,8,0,7,3,9,4,5
2020-04-12 04:45:29.728381,4,1,8,3,5,5,8,3,3,5,5,6,4,3
2020-04-12 04:45:30.815750,1,2,9,5,3,0,8,5,1,6,4,1,4,3
2020-04-12 04:45:32.963822,0,5,8,8,3,8,8,3,9,4,4,8,8,7
2020-04-12 04:45:34.052291,0,7,7,4,5,4,6,7,8,9,2,9,9,7
2020-04-12 04:45:35.138789,5,6,2,8,3,4,3,5,8,2,9,2,7,4
2020-04-12 04:45:36.226694,3,1,5,0,3,1,9,9,6,4,1,1,8,3
2020-04-12 04:45:37.314743,8,4,1,0,4,5,2,9,7,9,6,1,7,3
2020-04-12 04:45:39.465291,5,3,7,9,3,2,6,3,9,6,6,1,8,1
2020-04-12 04:45:40.550879,0,3,1,0,4,4,6,6,2,1,3,1,9,2
2020-04-12 04:45:41.638589,0,4,3,6,4,4,3,4,1,9,1,6,4,3
2020-04-12 04:45:42.726162,7,2,6,5,4,4,2,0,5,6,5,2,4,0
2020-04-12 04:45:55.364257,3,0,5,6,4,6,3,0,8,1,5,1,2,9
2020-04-12 04:45:57.511973,8,9,2,8,4,5,8,3,5,2,0,0,9,6
2020-04-12 04:45:58.601037,5,5,3,8,3,5,3,9,3,7,5,6,2,7
2020-04-12 04:45:59.685152,5,6,0,6,3,1,8,0,9,4,7,9,2,1
2020-04-12 04:46:00.774142,1,7,1,4,3,1,3,0,3,1,2,2,6,0
2020-04-12 04:46:01.862688,7,8,7,1,3,1,6,9,8,4,7,8,7,7
2020-04-12 04:46:04.012168,1,8,5,9,3,4,2,6,0,9,7,8,8,6
2020-04-12 04:46:05.100375,8,0,0,1,8,4,8,7,9,4,5,1,4,3
2020-04-12 04:46:06.194133,4,2,4,5,3,7,6,5,2,6,6,9,7,6
2020-04-12 04:46:07.282417,0,6,5,1,3,5,9,7,0,5,4,1,2,6
2020-04-12 04:46:08.367281,5,6,3,8,3,0,6,1,1,3,6,9,8,3
2020-04-12 04:46:10.513355,0,5,9,5,3,5,3,2,5,6,7,6,8,7
2020-04-12 04:46:11.604739,8,2,3,2,4,0,6,4,0,0,3,1,9,6
2020-04-12 04:46:12.694106,5,9,3,5,3,6,9,5,5,9,3,6,4,7
2020-04-12 04:46:13.779458,8,6,5,0,4,5,9,3,5,9,5,6,8,3
2020-04-12 04:46:14.866290,5,6,2,2,4,1,9,4,7,0,1,9,0,3
2020-04-12 04:46:27.725625,1,8,1,5,8,8,8,1,8,7,3,1,2,4
2020-04-12 04:46:28.810733,5,3,4,1,9,1,6,9,9,8,6,9,6,8
2020-04-12 04:46:29.899479,8,9,0,4,3,4,6,5,7,1,6,7,0,0
2020-04-12 04:46:30.983957,5,5,1,0,3,4,8,4,4,6,4,2,4,4
2020-04-12 04:46:32.067663,5,6,7,9,3,8,9,6,6,7,3,1,2,1
2020-04-12 04:46:34.207902,3,1,9,9,3,4,2,5,5,2,6,6,8,3
2020-04-12 04:46:35.293120,5,1,1,4,3,5,9,4,5,3,3,6,4,0
2020-04-12 04:46:36.381218,8,8,6,5,9,8,3,0,7,7,5,1,4,6
2020-04-12 04:46:37.477872,5,5,5,2,3,5,4,4,4,4,1,9,8,8
2020-04-12 04:46:38.566114,5,6,5,4,3,7,9,7,0,7,5,1,7,0
2020-04-12 04:46:40.712883,5,2,7,1,8,0,1,6,3,4,5,1,0,4
2020-04-12 04:46:41.799530,5,2,6,5,3,1,3,0,0,5,6,9,2,6
2020-04-12 04:46:42.887141,3,9,7,9,3,8,5,9,8,4,3,6,8,2
2020-04-12 04:46:43.976393,8,8,1,6,4,1,4,3,8,0,5,5,7,3
2020-04-12 04:46:45.064748,5,2,9,1,4,9,2,3,1,3,3,9,7,3
2020-04-12 04:46:47.212070,5,2,7,1,4,8,6,4,8,9,6,6,8,6
2020-04-12 04:47:00.954369,3,6,7,6,3,2,5,5,5,6,0,7,4,0
2020-04-12 04:47:02.041518,5,8,7,3,4,0,1,0,9,3,3,7,8,1
2020-04-12 04:47:03.130343,0,5,0,3,3,4,8,7,1,3,5,1,9,0
2020-04-12 04:47:04.215835,3,6,2,8,3,5,2,5,3,3,7,9,8,3
2020-04-12 04:47:06.361669,5,3,7,3,3,5,5,9,9,5,0,9,2,2
2020-04-12 04:47:07.445559,0,1,2,4,3,4,8,2,5,4,5,0,8,3
2020-04-12 04:47:08.529863,5,2,4,7,3,0,3,3,2,5,1,6,2,6
2020-04-12 04:47:09.617281,0,6,9,2,3,1,2,0,5,8,3,1,2,4
2020-04-12 04:47:10.706754,3,9,7,1,3,1,9,0,4,9,7,6,4,7
2020-04-12 04:47:12.853628,5,9,8,3,4,8,5,6,9,6,3,9,7,7
2020-04-12 04:47:13.937616,8,9,9,2,9,4,2,9,2,5,7,1,9,8
2020-04-12 04:47:15.022448,1,8,1,7,4,5,8,5,1,3,1,9,3,4
2020-04-12 04:47:16.110213,4,1,8,4,3,5,4,3,1,1,5,9,4,0
2020-04-12 04:47:17.206268,0,1,5,7,3,5,8,6,9,0,1,5,2,3
2020-04-12 04:47:19.352705,5,1,1,1,3,5,8,2,0,8,5,2,9,8
2020-04-12 04:47:20.436782,3,6,2,9,3,0,6,1,6,2,4,9,4,3
2020-04-12 04:47:33.969751,5,0,1,3,3,5,9,3,9,6,6,1,9,9
2020-04-12 04:47:35.055802,4,2,2,9,3,5,8,4,1,9,6,9,8,7
2020-04-12 04:47:36.151471,3,8,2,6,4,4,8,0,6,4,9,0,7,2
2020-04-12 04:47:38.302712,7,6,8,5,3,5,8,6,7,0,6,9,8,8
2020-04-12 04:47:39.386760,8,4,4,9,3,8,9,4,6,7,5,9,9,3
2020-04-12 04:47:40.474859,4,7,7,0,5,4,6,7,8,4,1,1,4,1
2020-04-12 04:47:41.559153,3,8,2,8,3,1,9,4,3,1,5,9,2,9
2020-04-12 04:47:42.645813,3,1,5,4,3,0,8,7,1,3,4,1,9,9
2020-04-12 04:47:44.797177,3,0,8,0,3,4,8,0,5,2,6,6,0,6
2020-04-12 04:47:45.881639,4,7,2,3,3,4,8,1,8,5,6,9,4,3
2020-04-12 04:47:46.969470,5,3,9,3,8,5,9,8,7,4,6,1,9,7
2020-04-12 04:47:48.057399,5,3,1,4,4,4,5,9,6,6,3,1,9,3
2020-04-12 04:47:49.144553,7,5,3,9,3,4,2,8,4,8,6,6,8,2
2020-04-12 04:47:51.290694,0,2,3,6,3,4,3,8,4,5,4,2,0,5
2020-04-12 04:47:52.380064,3,1,2,3,3,3,3,5,6,0,6,1,8,3
2020-04-12 04:47:53.463824,3,7,2,3,5,1,3,2,5,1,3,2,0,7
2020-04-12 04:48:05.324507,5,4,7,0,3,1,8,2,6,1,6,6,9,6
2020-04-12 04:48:06.408112,5,9,2,4,3,5,9,5,2,9,5,6,8,4
2020-04-12 04:48:08.567564,5,4,6,9,3,5,2,2,3,5,5,0,4,8
2020-04-12 04:48:09.651904,7,4,0,4,3,8,3,6,5,3,3,6,8,7
2020-04-12 04:48:10.739734,8,6,2,9,3,0,8,6,7,2,5,6,8,2
2020-04-12 04:48:11.827871,5,3,3,8,3,5,9,4,8,2,8,0,4,4
2020-04-12 04:48:12.914802,5,6,2,4,3,5,9,1,9,2,7,2,9,9
2020-04-12 04:48:15.063367,5,3,0,5,3,5,3,7,0,1,5,9,0,5
2020-04-12 04:48:16.150582,3,4,8,1,4,0,8,6,9,3,6,5,8,4
2020-04-12 04:48:17.238712,1,4,3,0,3,0,3,4,7,4,7,1,7,3
2020-04-12 04:48:18.323399,1,2,3,0,3,4,5,0,5,8,5,9,0,0
2020-04-12 04:48:19.411189,5,0,5,5,3,5,6,7,7,5,7,9,0,7
2020-04-12 04:48:21.563255,3,6,3,4,5,4,2,0,5,9,3,1,8,2
2020-04-12 04:48:22.647267,3,8,4,0,3,1,3,0,5,9,5,6,4,2
2020-04-12 04:48:23.736453,3,2,8,9,4,0,8,1,1,0,6,1,8,2
2020-04-12 04:48:24.821797,3,9,7,1,4,1,8,9,5,7,8,1,2,1
2020-04-12 04:48:36.637533,8,2,4,5,3,4,5,8,7,6,2,1,9,1
2020-04-12 04:48:38.786186,5,5,9,1,8,0,2,7,9,0,3,0,8,3
2020-04-12 04:48:39.875379,5,2,4,1,3,8,1,7,8,3,3,6,4,9
2020-04-12 04:48:40.960779,3,1,1,7,9,0,9,7,7,4,6,7,2,8
2020-04-12 04:48:42.049684,3,9,0,7,9,1,5,2,1,0,7,1,0,6
2020-04-12 04:48:43.134592,3,6,8,3,5,0,5,0,2,6,5,8,4,8
2020-04-12 04:48:45.284875,7,7,0,3,4,9,8,1,1,0,0,9,4,0
